Date,Month,Year,Company,Pipeline,Key Point,Latitude,Longitude,Direction Of Flow,trade_type,Product,Throughput,Nameplate Capacity (1000 m3/d),Available Capacity (1000 m3/d),Reason For Variance
2021-01-01,1,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,1.87180148387097,,,
2021-01-01,1,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,20.7888320645161,165.0,172.496,A
2021-01-01,1,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,26.7271078709677,165.0,172.496,A
2021-01-01,1,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,66.2083252258064,165.0,172.496,A
2021-01-01,1,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 4/67,,,all,all,all,,,,
2021-01-01,1,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,70.9471764193548,,,
2021-01-01,1,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,82.2113042903226,460.0,468.569,A
2021-01-01,1,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,1.87180148387097,460.0,468.569,A
2021-01-01,1,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,63.2016749354839,460.0,468.569,A
2021-01-01,1,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,304.503068967742,460.0,468.569,A
2021-01-01,1,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2021-02-01,2,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,2.14760257142857,,,
2021-02-01,2,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,18.2083774285714,165.0,173.448,A
2021-02-01,2,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,31.3095276428571,165.0,173.448,A
2021-02-01,2,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,68.8101234642857,165.0,173.448,A
2021-02-01,2,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 2/93,,,all,all,all,,,,
2021-02-01,2,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 4/67,,,all,all,all,,,,
2021-02-01,2,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,72.6847231785714,,,
2021-02-01,2,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,84.1317831071429,460.0,459.491,A
2021-02-01,2,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,2.14760257142857,460.0,459.491,A
2021-02-01,2,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,64.4499001071429,460.0,459.491,A
2021-02-01,2,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,290.833422357143,460.0,459.491,A
2021-02-01,2,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2021-03-01,3,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,1.56876938709677,,,
2021-03-01,3,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,17.0866360967742,165.0,173.304,A
2021-03-01,3,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,25.5036329677419,165.0,173.304,A
2021-03-01,3,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,64.4669294516129,165.0,173.304,A
2021-03-01,3,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 4/67,,,all,all,all,,,,
2021-03-01,3,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,70.1958360322581,,,
2021-03-01,3,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,63.5713834193548,460.0,452.113,A
2021-03-01,3,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,1.56876938709677,460.0,452.113,A
2021-03-01,3,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,60.9244776451613,460.0,452.113,A
2021-03-01,3,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,290.047267193548,460.0,452.113,A
2021-03-01,3,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2021-04-01,4,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,2.37299056666667,,,
2021-04-01,4,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,13.6319499666667,165.0,172.875,A
2021-04-01,4,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,24.6732822,165.0,172.875,A
2021-04-01,4,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,55.2466577666667,165.0,172.875,A
2021-04-01,4,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 4/67,,,all,all,all,,,,
2021-04-01,4,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,60.2789276333333,,,
2021-04-01,4,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,49.3257643333333,460.0,453.07,A
2021-04-01,4,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,2.37299056666667,460.0,453.07,A
2021-04-01,4,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,53.5014292,460.0,453.07,A
2021-04-01,4,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,284.654492333333,460.0,453.07,A
2021-04-01,4,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2021-05-01,5,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,3.55665280645161,,,
2021-05-01,5,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,15.8517489677419,165.0,171.925,A
2021-05-01,5,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,31.5123484516129,165.0,171.925,A
2021-05-01,5,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,65.6981241935484,165.0,171.925,A
2021-05-01,5,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 4/67,,,all,all,all,,,,
2021-05-01,5,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,68.9440060322581,,,
2021-05-01,5,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,55.3104053548387,460.0,454.473,A
2021-05-01,5,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,3.55665280645161,460.0,454.473,A
2021-05-01,5,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,62.0146654516129,460.0,454.473,A
2021-05-01,5,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,305.857998064516,460.0,454.473,A
2021-05-01,5,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2021-06-01,6,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,2.62563063333333,,,
2021-06-01,6,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,16.7004046666667,165.0,173.008,A
2021-06-01,6,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,30.6189946666667,165.0,173.008,A
2021-06-01,6,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,67.0955695666667,165.0,173.008,A
2021-06-01,6,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 4/67,,,all,all,all,,,,
2021-06-01,6,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,71.2950036,,,
2021-06-01,6,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,68.6332366666667,460.0,459.691,A
2021-06-01,6,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,2.62563063333333,460.0,459.691,A
2021-06-01,6,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,63.3239731666667,460.0,459.691,A
2021-06-01,6,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,299.195524833333,460.0,459.691,A
2021-06-01,6,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2021-07-01,7,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,2.54138016129032,,,
2021-07-01,7,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,11.7459993548387,165.0,164.572,A
2021-07-01,7,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,32.6728710322581,165.0,164.572,A
2021-07-01,7,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,67.8143623225806,165.0,164.572,A
2021-07-01,7,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 2/93,,,all,all,all,,,,
2021-07-01,7,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 4/67,,,all,all,all,,,,
2021-07-01,7,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,71.971160483871,,,
2021-07-01,7,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,74.4164415806452,460.0,461.419,A
2021-07-01,7,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,2.54138016129032,460.0,461.419,A
2021-07-01,7,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,64.0952337096774,460.0,461.419,A
2021-07-01,7,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,300.044921903226,460.0,461.419,A
2021-07-01,7,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2021-08-01,8,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,2.52399790322581,,,
2021-08-01,8,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,12.6226447096774,165.0,169.458,A
2021-08-01,8,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,33.2700911290323,165.0,169.458,A
2021-08-01,8,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,70.8466815483871,165.0,169.458,A
2021-08-01,8,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 4/67,,,all,all,all,,,,
2021-08-01,8,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,76.1336845806452,,,
2021-08-01,8,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,69.2039668064516,460.0,437.283,A
2021-08-01,8,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,2.52399790322581,460.0,437.283,A
2021-08-01,8,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,66.5370979677419,460.0,437.283,A
2021-08-01,8,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,279.596337193548,460.0,437.283,A
2021-08-01,8,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2021-09-01,9,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,0.334669733333333,,,
2021-09-01,9,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,8.31603156666667,165.0,170.175,A
2021-09-01,9,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,29.0330387666667,165.0,170.175,A
2021-09-01,9,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,68.0019706333333,165.0,170.175,A
2021-09-01,9,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 4/67,,,all,all,all,,,,
2021-09-01,9,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,71.1049329666667,,,
2021-09-01,9,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,68.6257813666667,460.0,447.152,A
2021-09-01,9,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,0.334669733333333,460.0,447.152,A
2021-09-01,9,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,63.9938806333333,460.0,447.152,A
2021-09-01,9,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,282.0277236,460.0,447.152,A
2021-09-01,9,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2021-10-01,10,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,0.0,,,
2021-10-01,10,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,6.5,165.0,171.049,A
2021-10-01,10,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,28.2,165.0,171.049,A
2021-10-01,10,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,74.8,165.0,171.049,A
2021-10-01,10,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 4/67/93,,,all,all,all,,,,
2021-10-01,10,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,80.1,,,
2021-10-01,10,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,74.8,512.0,476.523,A
2021-10-01,10,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,0.0,512.0,476.523,A
2021-10-01,10,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,70.9,512.0,476.523,A
2021-10-01,10,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,297.5,512.0,476.523,A
2021-10-01,10,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2021-11-01,11,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,0.0,,,
2021-11-01,11,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,5.5,165.0,173.448,A
2021-11-01,11,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,33.6,165.0,173.448,A
2021-11-01,11,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,80.1,165.0,173.448,A
2021-11-01,11,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 2/93,,,all,all,all,,,,
2021-11-01,11,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 4/67/93,,,all,all,all,,,,
2021-11-01,11,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,85.7,,,
2021-11-01,11,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,75.4,512.0,516.661,A
2021-11-01,11,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,0.0,512.0,516.661,A
2021-11-01,11,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,76.7,512.0,516.661,A
2021-11-01,11,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,343.7,512.0,516.661,A
2021-11-01,11,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2021-12-01,12,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,0.0,,,
2021-12-01,12,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,5.2,165.0,170.93,A
2021-12-01,12,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,29.0,165.0,170.93,A
2021-12-01,12,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,78.9,165.0,170.93,A
2021-12-01,12,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 2/93,,,all,all,all,,,,
2021-12-01,12,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 4/67/93,,,all,all,all,,,,
2021-12-01,12,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Superior - Line 6/61,,,all,all,all,,,,
2021-12-01,12,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,83.5,,,
2021-12-01,12,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,64.0,512.0,519.931,A
2021-12-01,12,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,0.0,512.0,519.931,A
2021-12-01,12,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,75.1,512.0,519.931,A
2021-12-01,12,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,359.4,512.0,519.931,A
2021-12-01,12,2021,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2022-01-01,1,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,0.0,,,
2022-01-01,1,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,5.9,165.0,170.11,A
2022-01-01,1,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,29.3,165.0,170.11,A
2022-01-01,1,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,83.2,165.0,170.11,A
2022-01-01,1,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 2/93,,,all,all,all,,,,
2022-01-01,1,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Superior - Line 6/61,,,all,all,all,,,,
2022-01-01,1,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,86.9,,,
2022-01-01,1,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,67.4,512.0,519.082,A
2022-01-01,1,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,78.2,512.0,519.082,A
2022-01-01,1,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,352.3,512.0,519.082,A
2022-01-01,1,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2022-02-01,2,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,0.0,,,
2022-02-01,2,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,10.4,165.0,173.343,A
2022-02-01,2,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,27.0,165.0,173.343,A
2022-02-01,2,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,79.4,165.0,173.343,A
2022-02-01,2,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 2/93,,,all,all,all,,,,
2022-02-01,2,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 4/67/93,,,all,all,all,,,,
2022-02-01,2,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,83.4,,,
2022-02-01,2,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,71.4,512.0,523.59,A
2022-02-01,2,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,74.1,512.0,523.59,A
2022-02-01,2,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,325.8,512.0,523.59,A
2022-02-01,2,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2022-03-01,3,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,0.0,,,
2022-03-01,3,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,9.949427741935480,165.0,173.013,A
2022-03-01,3,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,21.85158358064520,165.0,173.013,A
2022-03-01,3,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,71.37963667741930,165.0,173.013,A
2022-03-01,3,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,79.2526422580645,,,
2022-03-01,3,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,68.16941677419350,512.0,520.963,A
2022-03-01,3,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,70.1605944516129,512.0,520.963,A
2022-03-01,3,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,324.64538806451600,512.0,520.963,A
2022-03-01,3,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2022-04-01,4,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,0.0,,,
2022-04-01,4,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,11.7819144333333,165.0,170.408,A
